title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
"데일리원 식물성 <b>멜라토닌</b> 2mg 함유 멜라드림 30정, 1개",https://smartstore.naver.com/main/products/10996805225,https://shopping-phinf.pstatic.net/main_8854131/88541311278.8.jpg,5600,,데일리원,88541311278,3,데일리원,동서바이오팜,식품,건강식품,영양제,멜라토닌
"휴럼 리얼슬립 감태추출물 수면보조제 수면에좋은 건강 식물성 <b>멜라토닌</b> 효능 30정, 1개",https://smartstore.naver.com/main/products/4662256504,https://shopping-phinf.pstatic.net/main_8220677/82206777054.4.jpg,29000,,휴럼본사,82206777054,3,휴럼,광동헬스바이오,식품,건강식품,영양제,멜라토닌
닥터린 식물성 <b>멜라토닌</b> 2mg함유 멜라바인 30정 트립토판 1박스 1개월분,https://smartstore.naver.com/main/products/11502846038,https://shopping-phinf.pstatic.net/main_8904735/89047356403.2.jpg,12900,,팡쇼핑,89047356403,2,닥터린,서흥,식품,건강식품,영양제,멜라토닌
"US PHARMATECH 엔젯오리진 파이토 식물성 <b>멜라토닌</b> 5mg 30정, 1개",https://search.shopping.naver.com/catalog/57904834610,https://shopping-phinf.pstatic.net/main_5790483/57904834610.20251125145438.jpg,12070,,네이버,57904834610,1,엔젯오리진,US PHARMATECH,식품,건강식품,영양제,멜라토닌
"[3개월] 동국제약 마이핏V 식물성 <b>멜라토닌</b> 멜라민즈 2MG 트립토판 토마토추출물 30정, 3개",https://smartstore.naver.com/main/products/10769668137,https://shopping-phinf.pstatic.net/main_8831417/88314174127.17.jpg,32900,,동국제약 뉴트리션,88314174127,3,동국제약,대원헬스케어,식품,건강식품,영양제,멜라토닌
"한풍네이처팜 헬퓨 리포좀 식물성  <b>멜라토닌</b> 함유 멜라몽 10g x 14포, 3개",https://search.shopping.naver.com/catalog/57328765489,https://shopping-phinf.pstatic.net/main_5732876/57328765489.20251027092500.jpg,50000,,네이버,57328765489,1,헬퓨,한풍네이처팜,식품,건강식품,영양제,멜라토닌
"코스맥스바이오 밸러니티 식물성 <b>멜라토닌</b> 5mg 함유 코지나이트 500mg x 30정, 1개",https://search.shopping.naver.com/catalog/56261735120,https://shopping-phinf.pstatic.net/main_5626173/56261735120.20250814142552.jpg,14990,,네이버,56261735120,1,밸러니티,코스맥스바이오,식품,건강식품,영양제,멜라토닌
"오투바이오 안국약품 멜라굿나잇 식물성 <b>멜라토닌</b> 함유 500mg x 30정, 1개",https://search.shopping.naver.com/catalog/56262230299,https://shopping-phinf.pstatic.net/main_5626223/56262230299.20250814143457.jpg,19000,,네이버,56262230299,1,안국약품,오투바이오,식품,건강식품,영양제,멜라토닌
닥터린 송중기 식물성 <b>멜라토닌</b> 함유 1mg 함유 멜라바인 소마토,https://smartstore.naver.com/main/products/10704079233,https://shopping-phinf.pstatic.net/main_8824858/88248585155.jpg,12000,,닥터린 공식스토어,88248585155,3,닥터린,노바렉스,식품,건강식품,영양제,멜라토닌
"와이즈웨이 자주가게 멜라 테아닌 나잇 600mg x 60정, 1개",https://search.shopping.naver.com/catalog/56261170138,https://shopping-phinf.pstatic.net/main_5626117/56261170138.20250814122752.jpg,13300,,네이버,56261170138,1,자주가게,와이즈웨이,식품,건강식품,영양제,멜라토닌
"이너풀 식물성 <b>멜라토닌</b>함유 피스토닌 2mg 60정, 1개",https://smartstore.naver.com/main/products/12832614630,https://shopping-phinf.pstatic.net/main_9037712/90377125622.3.jpg,24000,,지엠팜,90377125622,3,지엠팜,한미양행,식품,건강식품,영양제,멜라토닌
